0.0000000000000000	-9.0000000000000124	-9.0000000000000000	-7.0000000000000231	-7.0000000000000213	-7.0000000000000204	-7.0000000000000187	-7.0000000000000187	
0.10000000000000001	-9.0300219378751727	-9.0300219376771373	-7.2189415829440211	-7.2189415827460266	-7.1872446391932829	-7.1872446389952369	-7.1391573539696038	
0.20000000000000001	-9.1203541701866868	-9.1203539735786805	-7.4948667038685857	-7.4948665072606477	-7.4235833168671634	-7.4235831202592362	-7.3194108969793090	
0.29999999999999999	-9.2718247064514259	-9.2718139595334339	-7.8269692028744799	-7.8269584559564596	-7.7059442073675433	-7.7059334604495264	-7.5379953102977373	
0.40000000000000002	-9.4859638015524101	-9.4857876407684287	-8.2140074095012849	-8.2138312487173160	-8.0307715059636173	-8.0305953451796572	-7.7932641171766610	
0.50000000000000000	-9.7655039579272085	-9.7640391040488534	-8.6538364421749367	-8.6523715882965391	-8.3947661258726249	-8.3933012719943214	-8.0858702799937845	
0.59999999999999998	-10.115669866370549	-10.107928485690847	-9.1430475289025992	-9.1353061482229698	-8.7971907039281554	-8.7894493232485207	-8.4205932232374856	
0.69999999999999996	-10.545844370449050	-10.516924863936115	-9.6769725139632090	-9.6480530074503434	-9.2433419513015771	-9.2144224447888305	-8.8081011226176820	
0.80000000000000004	-11.067490944865886	-10.987260683183163	-10.250105057518654	-10.169874795835799	-9.7441058211064657	-9.6638755594236958	-9.2624788647606220	
0.90000000000000002	-11.683578778690057	-11.512001876565851	-10.856719244542619	-10.685142342418430	-10.305497933665418	-10.133921031541160	-9.7900091425984073	
1.0000000000000000	-12.381489999654757	-12.082569625309072	-11.491406263829472	-11.192485889483805	-10.920125902189088	-10.621205527843438	-10.381489999654745	
1.1000000000000001	-13.141676868454057	-12.690473449846836	-12.149389864470383	-11.698186445863074	-11.574110129973885	-11.122906711366678	-11.020514190277927	
1.2000000000000000	-13.947340017549061	-13.328332941446021	-12.826632824045550	-12.255691760830468	-12.207625747942584	-11.692980016964482	-11.636684684727440	
1.3000000000000000	-14.786536102772992	-13.990164822011081	-13.519810201230095	-12.956986405645464	-12.723438920468185	-12.389171408564071	-12.160615124883551	
1.3999999999999999	-15.651075532089221	-14.671274036107825	-14.226220747298850	-13.672921921548721	-13.246419251317603	-13.102698223913070	-12.693120425567436	
1.5000000000000000	-16.535254946759153	-15.368017369295584	-14.943681773276539	-14.400144492109943	-13.829296033233833	-13.776444195812980	-13.279779646836367	
1.6000000000000001	-17.434991732068145	-16.077566707929570	-15.670429914083730	-15.136336148640513	-14.566029290852226	-14.313004889944983	-14.011682070085726	
1.7000000000000000	-18.347282784087572	-16.797712899664074	-16.405036224091969	-15.879825297326896	-15.310810530413216	-14.855466339668538	-14.752711913424317	
1.8000000000000000	-19.269865261959467	-17.526714732086127	-17.146337016876839	-16.629362564197393	-16.062110768332488	-15.501099186879388	-15.403186487003682	
1.8999999999999999	-20.200998427261531	-18.263186014000247	-17.893378935410411	-17.383986777650264	-16.818780738693590	-16.255510849689394	-15.955566522149116	
2.0000000000000000	-21.139319115631274	-19.006011922913590	-18.645375854648023	-18.142941160304645	-17.579937078110181	-17.014922770687399	-16.512068661930353	
2.1000000000000001	-22.083743248502898	-19.754286990475986	-19.401675224148395	-18.905618602304827	-18.344887595518514	-17.778534345104198	-17.247580132037243	
2.2000000000000002	-23.033396999125120	-20.507268865384141	-20.161731785267222	-19.671524518631827	-19.113080779056293	-18.545710070507571	-18.011615882290915	
2.2999999999999998	-23.987567598089775	-21.264343556118906	-20.925086992147275	-20.440250788205478	-19.884070781794637	-19.315938634447484	-18.779065956210900	
2.3999999999999999	-24.945667476512075	-22.024999059096935	-21.691352828615383	-21.211456945090234	-20.657492568546267	-20.088803666485056	-19.549461920123505	
2.5000000000000000	-25.907207672051719	-22.788805154931264	-22.460199014148994	-21.984856276127978	-21.433043903064487	-20.863962438299943	-20.322417785690924	
2.6000000000000001	-26.871777797216374	-23.555397780687631	-23.231342829814995	-22.760205335444788	-22.210472046825164	-21.641130091712171	-21.097612560906768	
2.7000000000000002	-27.839030740066114	-24.324466828347411	-24.004540978137193	-23.537295898674245	-22.989563771156682	-22.420067783201599	-21.874777066802679	
2.7999999999999998	-28.808670832515809	-25.095746532730402	-24.779583029973505	-24.315948697137994	-23.770137743651414	-23.200573650176423	-22.653683847614566	
2.8999999999999999	-29.780444596225450	-25.869007834674875	-25.556286116611648	-25.096008475045931	-24.552038645214935	-23.982475841499880	-23.434139357298289	
3.0000000000000000	-30.754133429609332	-26.644052264554421	-26.334490604627014	-25.877340046150721	-25.335132568272584	-24.765627079307382	-24.215977843526566	
