#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 2
#DATE        : 03-JUN-2020
#TIME        : 13:03
#OWNER       : 
#NPOINTS     : 2048.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.005
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 20.0
#LIVETIME    : 238.131707086
#REALTIME    : 249.057601929
#BEAMKV      : 15.0
#PROBECUR    : 0.0
#MAGCAM      : 150000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 35.0
#XPOSITION mm: 65.1398
#YPOSITION mm: 48.4704
#ZPOSITION mm: 41.4038
##OXINSTPT   : 5
##OXINSTSTROB: 45.60
##OXINSTELEMS: 14,79
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 79, 9.713, Au
##OXINSTLABEL: 79, 8.494, Au
##OXINSTLABEL: 79, 2.123, Au
##OXINSTLABEL: 79, 2.410, Au
##OXINSTLABEL: 79, 1.648, Au
##OXINSTLABEL: 79, 0.265, Au
##OXINSTLABEL: 79, 0.251, Au
#SPECTRUM    : Spectral Data Starts Here
0.96500, 108.0
0.97000, 113.0
0.97500, 106.0
0.98000, 119.0
0.98500, 133.0
0.99000, 130.0
0.99500, 133.0
1.00000, 117.0
1.00500, 124.0
1.01000, 122.0
1.01500, 128.0
1.02000, 123.0
1.02500, 124.0
1.03000, 114.0
1.03500, 103.0
1.04000, 106.0
1.04500, 106.0
1.05000, 111.0
1.05500, 125.0
1.06000, 124.0
1.06500, 117.0
1.07000, 114.0
1.07500, 110.0
1.08000, 134.0
1.08500, 115.0
1.09000, 112.0
1.09500, 125.0
1.10000, 111.0
1.10500, 120.0
1.11000, 126.0
1.11500, 128.0
1.12000, 124.0
1.12500, 112.0
1.13000, 111.0
1.13500, 113.0
1.14000, 122.0
1.14500, 130.0
1.15000, 122.0
1.15500, 100.0
1.16000, 120.0
1.16500, 127.0
1.17000, 148.0
1.17500, 122.0
1.18000, 126.0
1.18500, 125.0
1.19000, 118.0
1.19500, 109.0
1.20000, 114.0
1.20500, 109.0
1.21000, 110.0
1.21500, 109.0
1.22000, 125.0
1.22500, 116.0
1.23000, 123.0
1.23500, 111.0
1.24000, 123.0
1.24500, 111.0
1.25000, 130.0
1.25500, 120.0
1.26000, 98.0
1.26500, 116.0
1.27000, 142.0
1.27500, 140.0
1.28000, 126.0
1.28500, 134.0
1.29000, 130.0
1.29500, 114.0
1.30000, 119.0
1.30500, 128.0
1.31000, 126.0
1.31500, 117.0
1.32000, 133.0
1.32500, 125.0
1.33000, 126.0
1.33500, 123.0
1.34000, 142.0
1.34500, 115.0
1.35000, 117.0
1.35500, 123.0
1.36000, 132.0
1.36500, 124.0
1.37000, 132.0
1.37500, 130.0
1.38000, 128.0
1.38500, 141.0
1.39000, 139.0
1.39500, 124.0
1.40000, 128.0
1.40500, 117.0
1.41000, 120.0
1.41500, 130.0
1.42000, 141.0
1.42500, 136.0
1.43000, 133.0
1.43500, 128.0
1.44000, 147.0
1.44500, 140.0
1.45000, 145.0
1.45500, 125.0
1.46000, 140.0
1.46500, 140.0
1.47000, 141.0
1.47500, 132.0
1.48000, 144.0
1.48500, 149.0
1.49000, 151.0
1.49500, 157.0
1.50000, 160.0
1.50500, 169.0
1.51000, 177.0
1.51500, 158.0
1.52000, 159.0
1.52500, 155.0
1.53000, 155.0
1.53500, 151.0
1.54000, 161.0
1.54500, 160.0
1.55000, 179.0
1.55500, 178.0
1.56000, 156.0
1.56500, 149.0
1.57000, 150.0
1.57500, 144.0
1.58000, 172.0
1.58500, 150.0
1.59000, 159.0
1.59500, 153.0
1.60000, 161.0
1.60500, 180.0
1.61000, 171.0
1.61500, 178.0
1.62000, 174.0
1.62500, 214.0
1.63000, 236.0
1.63500, 255.0
1.64000, 304.0
1.64500, 381.0
1.65000, 497.0
1.65500, 627.0
1.66000, 856.0
1.66500, 1134.0
1.67000, 1483.0
1.67500, 1934.0
1.68000, 2547.0
1.68500, 3299.0
1.69000, 4158.0
1.69500, 5123.0
1.70000, 6250.0
1.70500, 7293.0
1.71000, 8502.0
1.71500, 9686.0
1.72000, 10879.0
1.72500, 11751.0
1.73000, 12497.0
1.73500, 13018.0
1.74000, 13406.0
1.74500, 13380.0
1.75000, 13113.0
1.75500, 12514.0
1.76000, 11711.0
1.76500, 10733.0
1.77000, 9542.0
1.77500, 8501.0
1.78000, 7386.0
1.78500, 6239.0
1.79000, 5170.0
1.79500, 4249.0
1.80000, 3464.0
1.80500, 2808.0
1.81000, 2277.0
1.81500, 1858.0
1.82000, 1511.0
1.82500, 1192.0
1.83000, 1043.0
1.83500, 924.0
1.84000, 824.0
1.84500, 726.0
1.85000, 647.0
1.85500, 585.0
1.86000, 535.0
1.86500, 477.0
1.87000, 428.0
1.87500, 367.0
1.88000, 307.0
1.88500, 271.0
1.89000, 226.0
1.89500, 196.0
1.90000, 164.0
1.90500, 111.0
1.91000, 123.0
1.91500, 109.0
1.92000, 87.0
1.92500, 68.0
1.93000, 65.0
1.93500, 67.0
1.94000, 69.0
1.94500, 57.0
1.95000, 48.0
1.95500, 44.0
1.96000, 60.0
1.96500, 57.0
1.97000, 49.0
1.97500, 50.0
1.98000, 47.0
1.98500, 54.0
1.99000, 62.0
1.99500, 60.0
2.00000, 58.0
2.00500, 55.0
2.01000, 63.0
2.01500, 65.0
2.02000, 55.0
2.02500, 63.0
2.03000, 61.0
2.03500, 80.0
2.04000, 88.0
2.04500, 99.0
2.05000, 104.0
2.05500, 130.0
2.06000, 133.0
2.06500, 157.0
2.07000, 174.0
2.07500, 221.0
2.08000, 242.0
2.08500, 279.0
2.09000, 332.0
2.09500, 329.0
2.10000, 382.0
2.10500, 415.0
2.11000, 419.0
2.11500, 463.0
2.12000, 486.0
2.12500, 516.0
2.13000, 533.0
2.13500, 551.0
2.14000, 531.0
2.14500, 506.0
2.15000, 469.0
2.15500, 474.0
2.16000, 453.0
2.16500, 406.0
2.17000, 413.0
2.17500, 435.0
2.18000, 396.0
2.18500, 393.0
2.19000, 365.0
2.19500, 388.0
2.20000, 380.0
2.20500, 330.0
2.21000, 341.0
2.21500, 337.0
2.22000, 328.0
2.22500, 288.0
2.23000, 290.0
2.23500, 249.0
2.24000, 225.0
2.24500, 204.0
2.25000, 196.0
2.25500, 172.0
2.26000, 151.0
2.26500, 136.0
2.27000, 123.0
2.27500, 111.0
2.28000, 105.0
2.28500, 81.0
2.29000, 69.0
2.29500, 62.0
2.30000, 59.0
2.30500, 54.0
2.31000, 53.0
2.31500, 50.0
2.32000, 51.0
2.32500, 53.0
2.33000, 57.0
2.33500, 55.0
2.34000, 49.0
2.34500, 49.0
2.35000, 45.0
2.35500, 44.0
2.36000, 55.0
2.36500, 59.0
2.37000, 57.0
2.37500, 58.0
2.38000, 60.0
2.38500, 70.0
2.39000, 65.0
2.39500, 53.0
2.40000, 57.0
2.40500, 79.0
2.41000, 67.0
2.41500, 56.0
2.42000, 73.0
2.42500, 72.0
2.43000, 80.0
2.43500, 57.0
2.44000, 43.0
2.44500, 56.0
2.45000, 55.0
2.45500, 62.0
2.46000, 54.0
2.46500, 53.0
2.47000, 49.0
2.47500, 59.0
2.48000, 52.0
2.48500, 56.0
2.49000, 57.0
2.49500, 47.0
2.50000, 37.0
2.50500, 55.0
2.51000, 44.0
2.51500, 49.0
2.52000, 41.0
2.52500, 39.0
2.53000, 44.0
2.53500, 51.0
2.54000, 48.0
2.54500, 45.0
2.55000, 45.0
2.55500, 32.0
2.56000, 44.0
2.56500, 47.0
2.57000, 48.0
2.57500, 39.0
2.58000, 46.0
2.58500, 41.0
2.59000, 39.0
2.59500, 42.0
2.60000, 41.0
2.60500, 51.0
2.61000, 51.0
2.61500, 51.0
2.62000, 44.0
2.62500, 45.0
2.63000, 50.0
2.63500, 54.0
2.64000, 43.0
2.64500, 48.0
2.65000, 47.0
2.65500, 47.0
2.66000, 49.0
2.66500, 56.0
2.67000, 50.0
2.67500, 43.0
2.68000, 45.0
2.68500, 45.0
2.69000, 37.0
2.69500, 50.0
2.70000, 43.0
2.70500, 51.0
2.71000, 50.0
2.71500, 40.0
2.72000, 43.0
2.72500, 49.0
2.73000, 47.0
2.73500, 44.0
2.74000, 50.0
2.74500, 50.0
2.75000, 49.0
2.75500, 54.0
2.76000, 55.0
2.76500, 49.0
2.77000, 42.0
2.77500, 51.0
2.78000, 45.0
2.78500, 44.0
2.79000, 61.0
2.79500, 52.0
2.80000, 49.0
2.80500, 52.0
2.81000, 55.0
2.81500, 43.0
2.82000, 44.0
2.82500, 47.0
2.83000, 42.0
2.83500, 38.0
2.84000, 48.0
2.84500, 51.0
2.85000, 46.0
2.85500, 46.0
2.86000, 48.0
2.86500, 39.0
2.87000, 39.0
2.87500, 46.0
2.88000, 57.0
2.88500, 61.0
2.89000, 38.0
2.89500, 47.0
2.90000, 42.0
2.90500, 39.0
2.91000, 36.0
2.91500, 42.0
2.92000, 50.0
2.92500, 52.0
2.93000, 41.0
2.93500, 36.0
2.94000, 45.0
2.94500, 43.0
2.95000, 49.0
2.95500, 48.0
2.96000, 36.0
2.96500, 37.0
2.97000, 39.0
2.97500, 44.0
2.98000, 38.0
2.98500, 38.0
2.99000, 37.0
2.99500, 42.0
3.00000, 35.0
3.00500, 36.0
3.01000, 40.0
3.01500, 40.0
3.02000, 52.0
3.02500, 42.0
3.03000, 51.0
3.03500, 38.0
3.04000, 33.0
3.04500, 43.0
3.05000, 38.0
3.05500, 39.0
3.06000, 32.0
3.06500, 40.0
3.07000, 46.0
3.07500, 40.0
3.08000, 38.0
3.08500, 41.0
3.09000, 39.0
3.09500, 36.0
3.10000, 40.0
3.10500, 43.0
3.11000, 36.0
3.11500, 36.0
3.12000, 41.0
3.12500, 38.0
3.13000, 34.0
3.13500, 42.0
3.14000, 51.0
3.14500, 42.0
3.15000, 40.0
3.15500, 40.0
3.16000, 38.0
3.16500, 36.0
3.17000, 35.0
3.17500, 40.0
3.18000, 34.0
3.18500, 50.0
3.19000, 42.0
3.19500, 47.0
3.20000, 39.0
3.20500, 34.0
3.21000, 35.0
3.21500, 40.0
3.22000, 37.0
3.22500, 39.0
3.23000, 37.0
3.23500, 38.0
3.24000, 43.0
3.24500, 43.0
3.25000, 36.0
3.25500, 31.0
3.26000, 35.0
3.26500, 39.0
3.27000, 45.0
3.27500, 30.0
3.28000, 33.0
3.28500, 44.0
3.29000, 35.0
3.29500, 40.0
3.30000, 34.0
3.30500, 39.0
3.31000, 42.0
3.31500, 34.0
3.32000, 45.0
3.32500, 36.0
3.33000, 34.0
3.33500, 41.0
3.34000, 38.0
3.34500, 40.0
3.35000, 33.0
3.35500, 33.0
3.36000, 28.0
3.36500, 32.0
3.37000, 36.0
3.37500, 34.0
3.38000, 40.0
3.38500, 32.0
3.39000, 37.0
3.39500, 47.0
3.40000, 42.0
3.40500, 30.0
3.41000, 38.0
3.41500, 40.0
3.42000, 35.0
3.42500, 41.0
3.43000, 45.0
3.43500, 40.0
3.44000, 39.0
3.44500, 33.0
3.45000, 36.0
3.45500, 39.0
3.46000, 36.0
3.46500, 40.0
3.47000, 31.0
3.47500, 34.0
3.48000, 39.0
3.48500, 41.0
3.49000, 41.0
3.49500, 31.0
3.50000, 33.0
3.50500, 34.0
3.51000, 43.0
3.51500, 49.0
3.52000, 45.0
3.52500, 46.0
3.53000, 42.0
3.53500, 34.0
3.54000, 32.0
3.54500, 39.0
3.55000, 33.0
3.55500, 35.0
3.56000, 38.0
3.56500, 44.0
3.57000, 35.0
3.57500, 39.0
3.58000, 31.0
3.58500, 37.0
3.59000, 38.0
3.59500, 35.0
3.60000, 29.0
3.60500, 38.0
3.61000, 29.0
3.61500, 29.0
3.62000, 42.0
3.62500, 34.0
3.63000, 32.0
3.63500, 39.0
3.64000, 36.0
3.64500, 39.0
3.65000, 43.0
3.65500, 37.0
3.66000, 40.0
3.66500, 37.0
3.67000, 31.0
3.67500, 30.0
3.68000, 28.0
3.68500, 35.0
3.69000, 47.0
3.69500, 42.0
3.70000, 41.0
3.70500, 43.0
3.71000, 35.0
3.71500, 38.0
3.72000, 34.0
3.72500, 32.0
3.73000, 46.0
3.73500, 35.0
3.74000, 32.0
3.74500, 34.0
3.75000, 40.0
3.75500, 33.0
3.76000, 34.0
3.76500, 33.0
3.77000, 31.0
3.77500, 31.0
3.78000, 29.0
3.78500, 32.0
3.79000, 34.0
3.79500, 30.0
3.80000, 40.0
3.80500, 36.0
3.81000, 42.0
3.81500, 36.0
3.82000, 32.0
3.82500, 32.0
3.83000, 28.0
3.83500, 33.0
3.84000, 32.0
3.84500, 28.0
3.85000, 35.0
3.85500, 33.0
3.86000, 37.0
3.86500, 37.0
3.87000, 41.0
3.87500, 33.0
3.88000, 30.0
3.88500, 33.0
3.89000, 42.0
3.89500, 33.0
3.90000, 31.0
3.90500, 28.0
3.91000, 27.0
3.91500, 40.0
3.92000, 39.0
3.92500, 32.0
3.93000, 41.0
3.93500, 39.0
3.94000, 29.0
3.94500, 34.0
3.95000, 28.0
3.95500, 25.0
3.96000, 36.0
3.96500, 36.0
3.97000, 37.0
3.97500, 27.0
3.98000, 32.0
3.98500, 29.0
3.99000, 30.0
3.99500, 35.0
4.00000, 27.0
4.00500, 30.0
4.01000, 33.0
4.01500, 28.0
4.02000, 32.0
4.02500, 22.0
4.03000, 22.0
4.03500, 34.0
4.04000, 28.0
4.04500, 36.0
4.05000, 36.0
4.05500, 33.0
4.06000, 33.0
4.06500, 28.0
4.07000, 27.0
4.07500, 36.0
4.08000, 30.0
4.08500, 35.0
4.09000, 29.0
4.09500, 28.0
4.10000, 30.0
4.10500, 39.0
4.11000, 28.0
4.11500, 33.0
4.12000, 25.0
4.12500, 31.0
4.13000, 37.0
4.13500, 38.0
4.14000, 36.0
4.14500, 41.0
4.15000, 34.0
4.15500, 42.0
4.16000, 34.0
4.16500, 31.0
4.17000, 34.0
4.17500, 33.0
4.18000, 33.0
4.18500, 28.0
4.19000, 22.0
4.19500, 31.0
4.20000, 31.0
4.20500, 32.0
4.21000, 34.0
4.21500, 26.0
4.22000, 25.0
4.22500, 29.0
4.23000, 33.0
4.23500, 32.0
4.24000, 23.0
4.24500, 25.0
4.25000, 31.0
4.25500, 27.0
4.26000, 24.0
4.26500, 35.0
4.27000, 32.0
4.27500, 28.0
4.28000, 26.0
4.28500, 29.0
4.29000, 29.0
4.29500, 34.0
4.30000, 34.0
4.30500, 34.0
4.31000, 36.0
4.31500, 36.0
4.32000, 33.0
4.32500, 30.0
4.33000, 25.0
4.33500, 29.0
4.34000, 28.0
4.34500, 33.0
4.35000, 31.0
4.35500, 23.0
4.36000, 25.0
4.36500, 29.0
4.37000, 29.0
4.37500, 30.0
4.38000, 25.0
4.38500, 24.0
4.39000, 23.0
4.39500, 25.0
4.40000, 34.0
4.40500, 41.0
4.41000, 27.0
4.41500, 22.0
4.42000, 21.0
4.42500, 23.0
4.43000, 29.0
4.43500, 28.0
4.44000, 35.0
4.44500, 24.0
4.45000, 20.0
4.45500, 28.0
4.46000, 37.0
4.46500, 32.0
4.47000, 31.0
4.47500, 26.0
4.48000, 33.0
4.48500, 28.0
4.49000, 30.0
4.49500, 27.0
4.50000, 30.0
4.50500, 33.0
4.51000, 30.0
4.51500, 27.0
4.52000, 29.0
4.52500, 29.0
4.53000, 31.0
4.53500, 34.0
4.54000, 31.0
4.54500, 25.0
4.55000, 23.0
4.55500, 25.0
4.56000, 23.0
4.56500, 24.0
4.57000, 33.0
4.57500, 33.0
4.58000, 29.0
4.58500, 26.0
4.59000, 28.0
4.59500, 27.0
4.60000, 25.0
4.60500, 33.0
4.61000, 30.0
4.61500, 26.0
4.62000, 21.0
4.62500, 26.0
4.63000, 32.0
4.63500, 31.0
4.64000, 22.0
4.64500, 29.0
4.65000, 32.0
4.65500, 29.0
4.66000, 24.0
4.66500, 28.0
4.67000, 25.0
4.67500, 23.0
4.68000, 21.0
4.68500, 28.0
4.69000, 25.0
4.69500, 22.0
4.70000, 29.0
4.70500, 36.0
4.71000, 25.0
4.71500, 22.0
4.72000, 24.0
4.72500, 26.0
4.73000, 28.0
4.73500, 30.0
4.74000, 32.0
4.74500, 25.0
4.75000, 23.0
4.75500, 31.0
4.76000, 28.0
4.76500, 22.0
4.77000, 23.0
4.77500, 34.0
4.78000, 29.0
4.78500, 27.0
4.79000, 29.0
4.79500, 28.0
4.80000, 24.0
4.80500, 27.0
4.81000, 23.0
4.81500, 20.0
4.82000, 19.0
4.82500, 27.0
4.83000, 24.0
4.83500, 30.0
4.84000, 24.0
4.84500, 18.0
4.85000, 22.0
4.85500, 21.0
4.86000, 28.0
4.86500, 23.0
4.87000, 30.0
4.87500, 35.0
4.88000, 30.0
4.88500, 36.0
4.89000, 28.0
4.89500, 21.0
4.90000, 19.0
4.90500, 26.0
4.91000, 24.0
4.91500, 21.0
4.92000, 22.0
4.92500, 19.0
4.93000, 25.0
4.93500, 27.0
4.94000, 29.0
4.94500, 36.0
4.95000, 30.0
4.95500, 34.0
4.96000, 34.0
4.96500, 19.0
4.97000, 20.0
4.97500, 25.0
4.98000, 23.0
4.98500, 25.0
4.99000, 24.0
4.99500, 24.0
5.00000, 22.0
5.00500, 29.0
5.01000, 27.0
5.01500, 22.0
5.02000, 23.0
5.02500, 26.0
5.03000, 25.0
5.03500, 24.0
5.04000, 24.0
5.04500, 26.0
5.05000, 21.0
5.05500, 27.0
5.06000, 27.0
5.06500, 19.0
5.07000, 23.0
5.07500, 20.0
5.08000, 26.0
5.08500, 29.0
5.09000, 27.0
5.09500, 28.0
5.10000, 26.0
5.10500, 20.0
5.11000, 21.0
5.11500, 22.0
5.12000, 12.0
5.12500, 16.0
5.13000, 20.0
5.13500, 29.0
5.14000, 31.0
5.14500, 23.0
5.15000, 27.0
5.15500, 20.0
5.16000, 21.0
5.16500, 19.0
5.17000, 25.0
5.17500, 25.0
5.18000, 29.0
5.18500, 24.0
5.19000, 24.0
5.19500, 26.0
5.20000, 22.0
5.20500, 26.0
5.21000, 23.0
5.21500, 20.0
5.22000, 22.0
5.22500, 28.0
5.23000, 22.0
5.23500, 29.0
5.24000, 24.0
5.24500, 22.0
5.25000, 24.0
5.25500, 23.0
5.26000, 24.0
5.26500, 24.0
5.27000, 32.0
5.27500, 17.0
5.28000, 13.0
5.28500, 19.0
5.29000, 21.0
5.29500, 24.0
5.30000, 23.0
5.30500, 19.0
5.31000, 22.0
5.31500, 22.0
5.32000, 28.0
5.32500, 23.0
5.33000, 17.0
5.33500, 21.0
5.34000, 27.0
5.34500, 28.0
5.35000, 20.0
5.35500, 21.0
5.36000, 24.0
5.36500, 27.0
5.37000, 28.0
5.37500, 23.0
5.38000, 23.0
5.38500, 21.0
5.39000, 25.0
5.39500, 25.0
5.40000, 23.0
5.40500, 30.0
5.41000, 21.0
5.41500, 15.0
5.42000, 19.0
5.42500, 23.0
5.43000, 27.0
5.43500, 23.0
5.44000, 24.0
5.44500, 24.0
5.45000, 18.0
5.45500, 14.0
5.46000, 21.0
5.46500, 20.0
5.47000, 20.0
5.47500, 22.0
5.48000, 20.0
5.48500, 23.0
5.49000, 20.0
5.49500, 27.0
5.50000, 23.0
5.50500, 25.0
5.51000, 18.0
5.51500, 21.0
5.52000, 18.0
5.52500, 20.0
5.53000, 18.0
5.53500, 18.0
5.54000, 16.0
5.54500, 22.0
5.55000, 24.0
5.55500, 21.0
5.56000, 28.0
5.56500, 22.0
5.57000, 22.0
5.57500, 16.0
5.58000, 18.0
5.58500, 17.0
5.59000, 20.0
5.59500, 19.0
5.60000, 22.0
5.60500, 21.0
5.61000, 26.0
5.61500, 28.0
5.62000, 20.0
