 N D dt
       10000           4   1.38500030E-03
       20000           4   2.71399994E-03
       30000           4   4.00900003E-03
       40000           4   5.43600041E-03
       50000           4   6.76700007E-03
       60000           4   9.28699970E-03
       70000           4   9.44400020E-03
       80000           4   1.11689996E-02
       90000           4   1.32259997E-02
      100000           4   1.37360003E-02
      110000           4   1.51349995E-02
      120000           4   1.65849999E-02
      130000           4   1.79450009E-02
      140000           4   1.90800000E-02
      150000           4   2.06870008E-02
      160000           4   2.16589998E-02
      170000           4   2.42630001E-02
      180000           4   2.64710002E-02
      190000           4   2.55880002E-02
      200000           4   2.95690000E-02
      210000           4   2.84420010E-02
      220000           4   2.98379995E-02
      230000           4   3.17819975E-02
      240000           4   3.37969996E-02
      250000           4   4.85909991E-02
      260000           4   3.61430012E-02
      270000           4   3.84139977E-02
      280000           4   4.08990011E-02
      290000           4   4.23710011E-02
      300000           4   4.33720015E-02
      310000           4   4.47509997E-02
      320000           4   4.60349992E-02
      330000           4   6.23039976E-02
      340000           4   5.07219993E-02
      350000           4   4.77959998E-02
      360000           4   5.26089966E-02
      370000           4   4.99269962E-02
      380000           4   5.32049984E-02
      390000           4   5.64559996E-02
      400000           4   5.70000000E-02
      410000           4   5.83340004E-02
      420000           4   5.96140027E-02
      430000           4   6.19780011E-02
      440000           4   6.27720058E-02
      450000           4   6.48109987E-02
      460000           4   6.24599978E-02
      470000           4   6.39280006E-02
      480000           4   6.91500008E-02
      490000           4   6.95060045E-02
      500000           4   6.81279972E-02
      510000           4   7.25749955E-02
      520000           4   7.42369965E-02
      530000           4   7.61059970E-02
      540000           4   7.56970048E-02
      550000           4   7.60649964E-02
      560000           4   7.64809996E-02
      570000           4   7.74519965E-02
      580000           4   7.86919966E-02
      590000           4   8.04039985E-02
      600000           4   8.18330050E-02
      610000           4   8.26449990E-02
      620000           4   8.43320042E-02
      630000           4   8.55590031E-02
      640000           4   8.68519992E-02
      650000           4   8.84199962E-02
      660000           4  0.118856996    
      670000           4   9.11900029E-02
      680000           4   9.55949947E-02
      690000           4   9.65749994E-02
      700000           4  0.127592012    
      710000           4   9.71660018E-02
      720000           4   9.83149931E-02
      730000           4  0.132072985    
      740000           4  0.102199003    
      750000           4  0.135766000    
      760000           4  0.103774004    
      770000           4  0.138803005    
      780000           4  0.106457002    
      790000           4  0.107942000    
      800000           4  0.109277003    
      810000           4  0.111143999    
      820000           4  0.148838997    
      830000           4  0.112887993    
      840000           4  0.114184000    
      850000           4  0.115587994    
      860000           4  0.116255999    
      870000           4  0.117817000    
      880000           4  0.119408004    
      890000           4  0.121242002    
      900000           4  0.162050009    
      910000           4  0.163735002    
      920000           4  0.126324996    
      930000           4  0.134287998    
      940000           4  0.178211004    
      950000           4  0.135622010    
      960000           4  0.179419994    
      970000           4  0.134374991    
      980000           4  0.135696992    
      990000           4  0.134742990    
     1000000           4  0.137348011    
