 N D dt
       10000           5   1.73799996E-03
       20000           5   3.35099990E-03
       30000           5   5.07699978E-03
       40000           5   6.92800013E-03
       50000           5   9.37299989E-03
       60000           5   1.01629999E-02
       70000           5   1.20259998E-02
       80000           5   1.38419997E-02
       90000           5   1.52609991E-02
      100000           5   1.68839991E-02
      110000           5   1.88540015E-02
      120000           5   2.02330016E-02
      130000           5   2.20560003E-02
      140000           5   2.35879999E-02
      150000           5   2.57140007E-02
      160000           5   2.70290002E-02
      170000           5   2.94759981E-02
      180000           5   3.08899991E-02
      190000           5   5.17870001E-02
      200000           5   3.67079973E-02
      210000           5   4.19409983E-02
      220000           5   4.70779985E-02
      230000           5   3.98019999E-02
      240000           5   4.15770002E-02
      250000           5   4.31919992E-02
      260000           5   4.80059981E-02
      270000           5   5.38490005E-02
      280000           5   5.13129979E-02
      290000           5   5.18769994E-02
      300000           5   6.19369969E-02
      310000           5   6.15729988E-02
      320000           5   6.54589981E-02
      330000           5   6.32670000E-02
      340000           5   6.23810031E-02
      350000           5   6.28799945E-02
      360000           5   6.52479976E-02
      370000           5   6.56189993E-02
      380000           5   6.46650046E-02
      390000           5   6.59070015E-02
      400000           5   6.76409975E-02
      410000           5   7.93929994E-02
      420000           5  0.104915000    
      430000           5   7.73409978E-02
      440000           5   7.98479989E-02
      450000           5   7.75040016E-02
      460000           5   7.98289999E-02
      470000           5   8.39630067E-02
      480000           5   8.72270018E-02
      490000           5   9.43119973E-02
      500000           5   9.36980024E-02
      510000           5  0.122267000    
      520000           5   9.33369994E-02
      530000           5   9.06729996E-02
      540000           5   9.43379998E-02
      550000           5  0.124176003    
      560000           5   9.51770023E-02
      570000           5   9.66060013E-02
      580000           5  0.130234003    
      590000           5   9.95319933E-02
      600000           5  0.101213999    
      610000           5  0.103691995    
      620000           5  0.104592003    
      630000           5  0.106222995    
      640000           5  0.108888999    
      650000           5  0.156667992    
      660000           5  0.150384009    
      670000           5  0.115627997    
      680000           5  0.154724002    
      690000           5  0.160636991    
      700000           5  0.166698009    
      710000           5  0.163214996    
      720000           5  0.123629995    
      730000           5  0.125041991    
      740000           5  0.126277998    
      750000           5  0.127906993    
      760000           5  0.129054993    
      770000           5  0.132494003    
      780000           5  0.132293001    
      790000           5  0.133206993    
      800000           5  0.179753989    
      810000           5  0.237820998    
      820000           5  0.197344005    
      830000           5  0.142249003    
      840000           5  0.143649995    
      850000           5  0.144790992    
      860000           5  0.148110002    
      870000           5  0.149734989    
      880000           5  0.176545992    
      890000           5  0.219420999    
      900000           5  0.160383001    
      910000           5  0.232253000    
      920000           5  0.221988007    
      930000           5  0.174598992    
      940000           5  0.218134999    
      950000           5  0.222470000    
      960000           5  0.167799994    
      970000           5  0.242947996    
      980000           5  0.229159996    
      990000           5  0.229952991    
     1000000           5  0.226157993    
