 # N samples average error 
         100           5   1.68399987E-04   3.32264949E-06
         127           5   3.56600009E-04   1.19999993E-06
         163           5   7.01399986E-04   6.79999994E-06
         209           5   1.42120000E-03   1.93907204E-06
         267           5   3.01039987E-03   2.72763623E-06
         342           5   6.05640002E-03   1.85644822E-05
         438           5   1.23409992E-02   4.77493450E-05
         560           5   2.61143986E-02   4.94149790E-05
         716           5   5.37253991E-02   1.20945610E-04
         917           5  0.113681994       1.81565410E-04
        1173           5  0.237939999       1.99101982E-04
        1500           5  0.490109026       3.91133246E-04
