 # N samples average error 
         100           5   7.60400028E-04   4.89897957E-07
         127           5   1.74640003E-03   6.40624694E-06
         163           5   3.38460016E-03   7.05974526E-06
         209           5   6.99859997E-03   4.07921561E-06
         267           5   1.44084003E-02   6.24819995E-06
         342           5   2.99230013E-02   6.78233027E-06
         438           5   6.22356012E-02   4.45421165E-06
         560           5  0.129412010       6.48352085E-04
         716           5  0.268992215       2.90406642E-05
         917           5  0.564762950       1.14450546E-03
        1173           5   1.17801094       1.25336042E-03
        1500           5   2.46669412       1.43963122E-03
