 N D dt
           1           5   5.69999684E-05
           2           5   5.79999760E-05
           3           5   6.09999988E-05
           4           5   7.70001207E-05
           5           5   1.65000092E-04
           6           5   5.82000008E-04
           7           5   2.80399993E-03
           8           5   1.46110002E-02
           9           5   8.87380019E-02
          10           5  0.439823985    
          11           5   2.21800804    
          12           5   11.0532684    
