 N D dt
           1           3   5.59999608E-05
           2           3   5.49999531E-05
           3           3   5.59999608E-05
           4           3   5.79999760E-05
           5           3   9.89998225E-05
           6           3   9.99998301E-05
           7           3   1.33000081E-04
           8           3   2.77000014E-04
           9           3   7.13999849E-04
          10           3   2.00300012E-03
          11           3   6.04199991E-03
          12           3   1.82840005E-02
