 # N samples average error 
         100           5   5.66200004E-04   4.44522220E-06
         127           5   1.18480006E-03   2.13541557E-06
         163           5   2.59359996E-03   7.81280960E-06
         209           5   5.63700031E-03   3.54400909E-05
         267           5   1.14732003E-02   7.00496967E-05
         342           5   2.24831998E-02   4.08480118E-05
         438           5   4.65743989E-02   6.93501279E-05
         560           5   9.63632017E-02   3.66355016E-05
         716           5  0.200226992       3.89615234E-05
         917           5  0.437089205       6.90490648E-04
        1173           5  0.912165344       2.21596262E-03
        1500           5   1.85247743       4.51849448E-03
