 # N samples average error 
         100           5   1.52419996E-03   4.44810066E-05
         127           5   3.19979968E-03   5.77581204E-06
         163           5   6.70299958E-03   6.22896459E-06
         209           5   1.42320003E-02   4.31508997E-05
         267           5   3.02121993E-02   1.12320968E-05
         342           5   6.42971992E-02   8.61161971E-06
         438           5  0.137758791       2.79385058E-05
         560           5  0.285782397       5.71265264E-05
         716           5  0.598420203       1.45393817E-04
         917           5   1.25575638       1.73802866E-04
        1173           5   2.85169482       9.34263575E-04
        1500           5   6.46137094       1.91986058E-02
