 # time ri (level=50)
           1  0.60062632217988976     
           2  0.59939459955520880     
           3  0.59719055869946569     
           4  0.60259770246491828     
           5  0.59924235881837795     
           6  0.59730268727998514     
           7  0.59275905763842351     
           8  0.60780458165372386     
           9  0.60448598060359271     
          10  0.60001370568918688     
