 # time ri (level=1000)
           1  0.38271465548373490     
           2  0.38712314026169320     
           3  0.38581588737608496     
           4  0.38515090597713653     
           5  0.38879166352475153     
           6  0.38240404826932273     
           7  0.38654146580553045     
           8  0.38658502056133237     
           9  0.39124730854381312     
          10  0.37922690843154644     
